Seconds,Longitude,Latitude,Altitude
42385.871,-2.8362597106137204,55.891335454777966,65.4
42385.905,-2.836261088815409,55.89133539886371,65.4
42385.937999999995,-2.8362624694613676,55.89133534883791,65.4
42385.971999999994,-2.8362638460742806,55.89133530720186,65.4
42386.005999999994,-2.8362650181017868,55.891335276769496,65.4
42386.039,-2.8362663684387965,55.891335247848325,65.4
42386.073,-2.8362676795452715,55.891334989538024,65.4
42386.106,-2.8362688337296063,55.89133497598937,65.4
42386.14,-2.836270185288751,55.8913349633787,65.4
42386.172999999995,-2.8362715445473463,55.891334951393354,65.4
42386.206999999995,-2.836272917249427,55.891334941700855,65.4
42386.240999999995,-2.836274102964846,55.891334936541945,65.4
42386.274,-2.83627555632784,55.89133469303094,65.4
42386.308,-2.8362769890367514,55.89133466379712,65.4
42386.341,-2.836278219482313,55.89133463690825,65.4
42386.375,-2.8362796647792154,55.89133460506891,65.4
42386.407999999996,-2.8362811183866365,55.891334573073244,65.4
42386.441999999995,-2.8362825728495515,55.89133454112969,65.3
42386.475999999995,-2.8362839855154487,55.89133429115702,65.3
42386.509999999995,-2.8362854772534822,55.89133424597747,65.3
42386.543,-2.8362869622697735,55.891334202569666,65.3
42386.577,-2.836288444475154,55.89133415770278,65.3
42386.611,-2.836289715128959,55.89133411518085,65.3
42386.644,-2.8362911945234295,55.89133405905815,65.2
42386.676999999996,-2.8362927103375237,55.89133381742312,65.2
42386.710999999996,-2.836293944571704,55.89133375285857,65.2
42386.744999999995,-2.8362953775250426,55.891333678497304,65.2
42386.778,-2.836296798012604,55.89133360330228,65.2
42386.812,-2.836298200779207,55.89133352565807,65.2
42386.846,-2.8362993855169174,55.89133345708103,65.1
42386.87899999999,-2.8363008715109173,55.89133322404418,65.1
42386.913,-2.8363022340692763,55.89133314311703,65.1
42386.945999999996,-2.83630338226515,55.89133307360201,65.1
42386.979999999996,-2.836304693616052,55.89133299272697,65.1
42387.013,-2.8363059658586325,55.89133291242514,65.1
42387.047,-2.8363072019260147,55.89133282826715,65.0
42387.081,-2.836308064020075,55.89133268689216,65.0
42387.113999999994,-2.836309147931645,55.89133260002444,65.0
42387.147999999994,-2.8363102034896817,55.89133251211452,65.0
42387.181,-2.8363110691279334,55.891332435147746,65.0
42387.215,-2.8363120285039423,55.89133234270424,65.0
42387.248,-2.8363129441275166,55.8913322465609,65.1
42387.282,-2.8363137602692987,55.891332016338005,65.1
42387.316,-2.836314527281252,55.891331895650765,65.1
42387.35,-2.8363154026965836,55.891331745208596,65.1
42387.382999999994,-2.836316251469371,55.891331590076504,65.1
42387.416999999994,-2.8363170683444348,55.891331432495235,65.1
42387.450999999994,-2.836317743574046,55.89133129445529,65.2
42387.484,-2.836318447034977,55.891331003419786,65.2
42387.517,-2.8363191877710268,55.89133080717274,65.2
42387.551,-2.836319808004561,55.89133063166556,65.3
42387.585,-2.836320521975854,55.89133041988968,65.3
42387.617999999995,-2.836321230569752,55.89133020217323,65.3
42387.651999999995,-2.8363219312197727,55.89132997950631,65.4
42387.685999999994,-2.8363226168375317,55.89132971337948,65.4
42387.719999999994,-2.836323347307647,55.8913294949856,65.4
42387.753,-2.836324072033728,55.89132928018732,65.4
42387.787,-2.8363247968820224,55.89132906705657,65.4
42387.820999999996,-2.836325422981805,55.89132888555672,65.4
42387.854,-2.8363261611513715,55.89132867596946,65.4
42387.888,-2.8363269642163087,55.89132841119749,65.4
42387.920999999995,-2.8363276255135808,55.89132823840004,65.4
42387.954999999994,-2.8363284131796163,55.891328043351535,65.3
42387.988,-2.8363292152668453,55.89132785606745,65.3
42388.022,-2.8363300290865703,55.891327677902645,65.3
42388.056,-2.8363307325475016,55.89132753480801,65.3
42388.089,-2.836331752663622,55.89132740578314,65.3
42388.123,-2.836332636267258,55.891327281500295,65.3
42388.155999999995,-2.8363333925244234,55.891327178582635,65.3
42388.189999999995,-2.836334266228766,55.89132706242898,65.3
42388.223999999995,-2.836335122578791,55.891326952268,65.3
42388.257999999994,-2.8363359543639017,55.89132684737015,65.2
42388.291,-2.836336888808356,55.89132681928275,65.2
42388.325,-2.8363377557909555,55.89132673038274,65.2
42388.358,-2.8363386118965535,55.891326632207104,65.2
42388.392,-2.836339446614788,55.89132652532907,65.2
42388.426,-2.836340140909707,55.8913264259549,65.2
42388.458999999995,-2.8363409262536856,55.891326299483424,65.3
42388.492999999995,-2.8363418560540263,55.89132614268381,65.3
42388.526,-2.8363424954750815,55.8913259920332,65.3
42388.56,-2.8363432272895452,55.89132579677625,65.3
42388.593,-2.8363439363722978,55.89132557932035,65.3
42388.627,-2.8363446168570903,55.891325341541474,65.3
42388.661,-2.83634535551551,55.89132509313211,65.4
42388.693999999996,-2.83634599371443,55.89132479990798,65.4
42388.727999999996,-2.836346599771198,55.89132448292158,65.4
42388.761,-2.836347095469171,55.891324191052306,65.4
42388.795,-2.836347641396895,55.89132382508232,65.4
42388.827999999994,-2.8363481527381973,55.89132343159813,65.4
42388.861999999994,-2.8363485539651325,55.89132307599807,65.4
42388.895,-2.836349018865303,55.891322482462805,65.4
