Trigger timestamp	Date	Time	Filename	GPS Timestamp date	GPS Timestamp time	FIX	Longitude	E/W	Latitude	N/S	Altitude	Satellites locked	Compass variation	Speed over ground [m/s]	Track course	Compass heading 	
1500398689732182	18/07/2017	17:24:49.732	20170718172449732_00-00143.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	206.277	10	0.000	0.149	258.313	0.000	
1500398690732193	18/07/2017	17:24:50.732	20170718172450732_00-00144.raw	18/07/2017	17:24:47.799	3D	2.8347354223	W	55.8906079187	N	209.350	10	0.000	0.246	321.114	0.000	
1500398691732204	18/07/2017	17:24:51.732	20170718172451732_00-00145.raw	18/07/2017	17:24:48.799	3D	2.8347363070	W	55.8906076287	N	212.718	10	0.000	0.068	30.540	0.000	
1500398692732209	18/07/2017	17:24:52.732	20170718172452732_00-00146.raw	18/07/2017	17:24:49.799	3D	2.8347333608	W	55.8906077293	N	216.128	10	0.000	0.280	48.561	0.000	
1500398693732218	18/07/2017	17:24:53.732	20170718172453732_00-00147.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	219.374	10	0.000	0.145	44.765	0.000	
1500398694732227	18/07/2017	17:24:54.732	20170718172454732_00-00148.raw	18/07/2017	17:24:51.799	3D	2.8347307240	W	55.8906064364	N	222.578	10	0.000	0.204	156.046	0.000	
1500398695732231	18/07/2017	17:24:55.732	20170718172455732_00-00149.raw	18/07/2017	17:24:52.799	3D	2.8347320164	W	55.8906040568	N	225.765	10	0.000	0.117	270.742	0.000	
1500398696732248	18/07/2017	17:24:56.732	20170718172456732_00-00150.raw	18/07/2017	17:24:53.799	3D	2.8347306980	W	55.8906018995	N	228.742	10	0.000	0.353	154.686	0.000	
1500398697732258	18/07/2017	17:24:57.732	20170718172457732_00-00151.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.325	10	0.000	0.101	217.142	0.000	
1500398698732265	18/07/2017	17:24:58.732	20170718172458732_00-00152.raw	18/07/2017	17:24:55.799	3D	2.8347340767	W	55.8906016704	N	231.187	10	0.000	0.307	271.245	0.000	
1500398699732273	18/07/2017	17:24:59.732	20170718172459732_00-00153.raw	18/07/2017	17:24:56.799	3D	2.8347388669	W	55.8906011790	N	231.490	10	0.000	0.384	254.460	0.000	
1500398700732284	18/07/2017	17:25:00.732	20170718172500732_00-00154.raw	18/07/2017	17:24:57.799	3D	2.8347518608	W	55.8905903513	N	231.799	10	0.000	2.289	208.137	0.000	
1500398701732292	18/07/2017	17:25:01.732	20170718172501732_00-00155.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	231.940	10	0.000	4.693	204.860	0.000	
1500398702732300	18/07/2017	17:25:02.732	20170718172502732_00-00156.raw	18/07/2017	17:24:59.799	3D	2.8348202247	W	55.8905117561	N	231.772	10	0.000	6.471	207.718	0.000	
1500398703732315	18/07/2017	17:25:03.732	20170718172503732_00-00157.raw	18/07/2017	17:25:00.799	3D	2.8348834839	W	55.8904505774	N	231.687	10	0.000	8.562	210.497	0.000	
1500398704732323	18/07/2017	17:25:04.732	20170718172504732_00-00158.raw	18/07/2017	17:25:01.799	3D	2.8349642344	W	55.8903727128	N	231.991	10	0.000	10.692	209.175	0.000	
1500398705732328	18/07/2017	17:25:05.732	20170718172505732_00-00159.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	232.201	10	0.000	11.479	204.697	0.000	
1500398706732340	18/07/2017	17:25:06.732	20170718172506732_00-00160.raw	18/07/2017	17:25:03.799	3D	2.8351176991	W	55.8901901973	N	232.240	10	0.000	10.525	206.143	0.000	
1500398707732349	18/07/2017	17:25:07.732	20170718172507732_00-00161.raw	18/07/2017	17:25:04.799	3D	2.8351848809	W	55.8901121918	N	232.446	10	0.000	8.933	207.225	0.000	
1500398708732358	18/07/2017	17:25:08.732	20170718172508732_00-00162.raw	18/07/2017	17:25:05.799	3D	2.8352384402	W	55.8900541555	N	232.378	10	0.000	6.311	206.760	0.000	
1500398709732369	18/07/2017	17:25:09.732	20170718172509732_00-00163.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	232.472	10	0.000	3.910	207.065	0.000	
1500398710732377	18/07/2017	17:25:10.732	20170718172510732_00-00164.raw	18/07/2017	17:25:07.799	3D	2.8352896984	W	55.8900008209	N	232.499	10	0.000	0.414	214.799	0.000	
1500398711732385	18/07/2017	17:25:11.732	20170718172511732_00-00165.raw	18/07/2017	17:25:08.799	3D	2.8352878210	W	55.8900029269	N	232.389	10	0.000	0.255	49.321	0.000	
1500398712732395	18/07/2017	17:25:12.732	20170718172512732_00-00166.raw	18/07/2017	17:25:09.799	3D	2.8352869882	W	55.8900054753	N	232.160	10	0.000	0.265	350.587	0.000	
1500398713732406	18/07/2017	17:25:13.732	20170718172513732_00-00167.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	231.922	10	0.000	1.060	286.875	0.000	
1500398714732412	18/07/2017	17:25:14.732	20170718172514732_00-00168.raw	18/07/2017	17:25:11.799	3D	2.8353090050	W	55.8900151897	N	231.379	10	0.000	0.852	313.630	0.000	
1500398715732425	18/07/2017	17:25:15.732	20170718172515732_00-00169.raw	18/07/2017	17:25:12.799	3D	2.8353116714	W	55.8900225033	N	230.900	10	0.000	0.474	321.573	0.000	
1500398716732432	18/07/2017	17:25:16.732	20170718172516732_00-00170.raw	18/07/2017	17:25:13.799	3D	2.8353115800	W	55.8900264557	N	230.675	10	0.000	0.221	27.614	0.000	
1500398717732443	18/07/2017	17:25:17.732	20170718172517732_00-00171.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.710	10	0.000	0.284	70.536	0.000	
1500398718732451	18/07/2017	17:25:18.732	20170718172518732_00-00172.raw	18/07/2017	17:25:15.799	3D	2.8353000780	W	55.8900291930	N	230.722	10	0.000	0.357	61.803	0.000	
1500398719735859	18/07/2017	17:25:19.735	20170718172519735_00-00173.raw	18/07/2017	17:25:16.799	3D	2.8352974608	W	55.8900290103	N	230.820	10	0.000	0.125	210.710	0.000	
1500398720732469	18/07/2017	17:25:20.732	20170718172520732_00-00174.raw	18/07/2017	17:25:17.799	3D	2.8353017943	W	55.8900279754	N	230.620	10	0.000	0.331	239.094	0.000	
1500398721732479	18/07/2017	17:25:21.732	20170718172521732_00-00175.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.519	10	0.000	0.209	203.112	0.000	
1500398722732488	18/07/2017	17:25:22.732	20170718172522732_00-00176.raw	18/07/2017	17:25:19.799	3D	2.8353041806	W	55.8900266372	N	230.431	10	0.000	0.132	93.603	0.000	
1500398723732497	18/07/2017	17:25:23.732	20170718172523732_00-00177.raw	18/07/2017	17:25:20.799	3D	2.8353039246	W	55.8900273394	N	230.403	10	0.000	0.103	235.517	0.000	
1500398724732508	18/07/2017	17:25:24.732	20170718172524732_00-00178.raw	18/07/2017	17:25:21.799	3D	2.8353069179	W	55.8900264953	N	230.370	10	0.000	0.188	235.590	0.000	
1500398725732519	18/07/2017	17:25:25.732	20170718172525732_00-00179.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.324	10	0.000	0.113	42.440	0.000	
1500398726732527	18/07/2017	17:25:26.732	20170718172526732_00-00180.raw	18/07/2017	17:25:23.799	3D	2.8353043466	W	55.8900287005	N	230.397	10	0.000	0.160	5.220	0.000	
1500398727732537	18/07/2017	17:25:27.732	20170718172527732_00-00181.raw	18/07/2017	17:25:24.799	3D	2.8353063332	W	55.8900292744	N	230.341	10	0.000	0.151	261.334	0.000	
1500398728732545	18/07/2017	17:25:28.732	20170718172528732_00-00182.raw	18/07/2017	17:25:25.799	3D	2.8353069148	W	55.8900296749	N	230.178	10	0.000	0.041	206.652	0.000	
1500398729732566	18/07/2017	17:25:29.732	20170718172529732_00-00183.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	229.982	10	0.000	0.059	93.336	0.000	
1500398730732563	18/07/2017	17:25:30.732	20170718172530732_00-00184.raw	18/07/2017	17:25:27.799	3D	2.8353021643	W	55.8900301347	N	229.781	10	0.000	0.399	106.398	0.000	
1500398731732572	18/07/2017	17:25:31.732	20170718172531732_00-00185.raw	18/07/2017	17:25:28.799	3D	2.8352992471	W	55.8900363617	N	229.807	10	0.000	1.202	352.865	0.000	
1500398732732581	18/07/2017	17:25:32.732	20170718172532732_00-00186.raw	18/07/2017	17:25:29.799	3D	2.8353084533	W	55.8900519705	N	229.656	10	0.000	2.050	336.996	0.000	
1500398733732589	18/07/2017	17:25:33.732	20170718172533732_00-00187.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	229.526	10	0.000	2.127	332.220	0.000	
1500398734732599	18/07/2017	17:25:34.732	20170718172534732_00-00188.raw	18/07/2017	17:25:31.799	3D	2.8353394348	W	55.8900854758	N	229.533	10	0.000	1.972	329.820	0.000	
1500398735732610	18/07/2017	17:25:35.732	20170718172535732_00-00189.raw	18/07/2017	17:25:32.799	3D	2.8353535497	W	55.8901016569	N	229.593	10	0.000	2.062	333.038	0.000	
1500398736732618	18/07/2017	17:25:36.732	20170718172536732_00-00190.raw	18/07/2017	17:25:33.799	3D	2.8353681593	W	55.8901183281	N	229.700	10	0.000	2.040	331.829	0.000	
1500398737733617	18/07/2017	17:25:37.733	20170718172537733_00-00191.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	229.763	10	0.000	1.897	329.340	0.000	
1500398738732637	18/07/2017	17:25:38.732	20170718172538732_00-00192.raw	18/07/2017	17:25:35.799	3D	2.8353980755	W	55.8901474850	N	229.820	10	0.000	1.938	328.290	0.000	
1500398739732651	18/07/2017	17:25:39.732	20170718172539732_00-00193.raw	18/07/2017	17:25:36.799	3D	2.8354125349	W	55.8901618888	N	229.894	10	0.000	1.941	330.355	0.000	
1500398740732649	18/07/2017	17:25:40.732	20170718172540732_00-00194.raw	18/07/2017	17:25:37.799	3D	2.8354262596	W	55.8901774089	N	230.004	10	0.000	2.030	334.127	0.000	
1500398741732667	18/07/2017	17:25:41.732	20170718172541732_00-00195.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.035	10	0.000	2.062	334.204	0.000	
1500398742732675	18/07/2017	17:25:42.732	20170718172542732_00-00196.raw	18/07/2017	17:25:39.799	3D	2.8354548168	W	55.8902094854	N	230.060	10	0.000	2.014	330.790	0.000	
1500398743732683	18/07/2017	17:25:43.732	20170718172543732_00-00197.raw	18/07/2017	17:25:40.799	3D	2.8354689397	W	55.8902254386	N	230.065	10	0.000	2.051	334.668	0.000	
1500398744732693	18/07/2017	17:25:44.732	20170718172544732_00-00198.raw	18/07/2017	17:25:41.799	3D	2.8354830706	W	55.8902417682	N	230.114	10	0.000	2.014	333.005	0.000	
1500398745732701	18/07/2017	17:25:45.732	20170718172545732_00-00199.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.064	10	0.000	2.090	332.125	0.000	
1500398746732710	18/07/2017	17:25:46.732	20170718172546732_00-00200.raw	18/07/2017	17:25:43.799	3D	2.8355134390	W	55.8902738708	N	230.060	10	0.000	1.959	330.936	0.000	
1500398747732720	18/07/2017	17:25:47.732	20170718172547732_00-00201.raw	18/07/2017	17:25:44.799	3D	2.8355287678	W	55.8902888239	N	230.068	10	0.000	1.875	328.962	0.000	
1500398748732729	18/07/2017	17:25:48.732	20170718172548732_00-00202.raw	18/07/2017	17:25:45.799	3D	2.8355435941	W	55.8903038171	N	230.133	10	0.000	1.971	332.450	0.000	
1500398749732737	18/07/2017	17:25:49.732	20170718172549732_00-00203.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.078	10	0.000	2.115	336.263	0.000	
1500398750732749	18/07/2017	17:25:50.732	20170718172550732_00-00204.raw	18/07/2017	17:25:47.799	3D	2.8355716142	W	55.8903386147	N	230.045	10	0.000	2.165	333.962	0.000	
1500398751732758	18/07/2017	17:25:51.732	20170718172551732_00-00205.raw	18/07/2017	17:25:48.799	3D	2.8355860392	W	55.8903560521	N	229.974	10	0.000	2.100	333.172	0.000	
1500398752732766	18/07/2017	17:25:52.732	20170718172552732_00-00206.raw	18/07/2017	17:25:49.799	3D	2.8356024602	W	55.8903718932	N	229.830	10	0.000	2.013	328.468	0.000	
1500398753732775	18/07/2017	17:25:53.732	20170718172553732_00-00207.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	229.809	10	0.000	1.965	331.695	0.000	
1500398754732785	18/07/2017	17:25:54.732	20170718172554732_00-00208.raw	18/07/2017	17:25:51.799	3D	2.8356319596	W	55.8904032451	N	229.809	10	0.000	2.002	333.170	0.000	
1500398755732796	18/07/2017	17:25:55.732	20170718172555732_00-00209.raw	18/07/2017	17:25:52.799	3D	2.8356468966	W	55.8904193284	N	229.804	10	0.000	2.051	332.246	0.000	
1500398756732804	18/07/2017	17:25:56.732	20170718172556732_00-00210.raw	18/07/2017	17:25:53.799	3D	2.8356622888	W	55.8904348756	N	229.766	10	0.000	1.995	333.047	0.000	
1500398757732809	18/07/2017	17:25:57.732	20170718172557732_00-00211.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	229.717	10	0.000	2.154	332.332	0.000	
1500398758732823	18/07/2017	17:25:58.732	20170718172558732_00-00212.raw	18/07/2017	17:25:55.799	3D	2.8356938618	W	55.8904683738	N	229.752	10	0.000	2.080	330.776	0.000	
1500398759732829	18/07/2017	17:25:59.732	20170718172559732_00-00213.raw	18/07/2017	17:25:56.799	3D	2.8357086551	W	55.8904843575	N	229.694	10	0.000	1.984	334.141	0.000	
1500398760732841	18/07/2017	17:26:00.732	20170718172600732_00-00214.raw	18/07/2017	17:25:57.799	3D	2.8357222836	W	55.8905001228	N	229.701	10	0.000	1.957	334.132	0.000	
1500398761732860	18/07/2017	17:26:01.732	20170718172601732_00-00215.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	229.749	10	0.000	1.918	334.301	0.000	
1500398762732858	18/07/2017	17:26:02.732	20170718172602732_00-00216.raw	18/07/2017	17:25:59.799	3D	2.8357498756	W	55.8905322477	N	229.778	10	0.000	1.985	333.265	0.000	
1500398763732868	18/07/2017	17:26:03.732	20170718172603732_00-00217.raw	18/07/2017	17:26:00.799	3D	2.8357636400	W	55.8905482902	N	229.885	10	0.000	1.984	333.579	0.000	
1500398764732878	18/07/2017	17:26:04.732	20170718172604732_00-00218.raw	18/07/2017	17:26:01.799	3D	2.8357764784	W	55.8905652057	N	230.059	10	0.000	2.082	337.168	0.000	
1500398765732888	18/07/2017	17:26:05.732	20170718172605732_00-00219.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.096	10	0.000	2.133	333.885	0.000	
1500398766732895	18/07/2017	17:26:06.732	20170718172606732_00-00220.raw	18/07/2017	17:26:03.799	3D	2.8358066467	W	55.8905994874	N	230.094	10	0.000	2.080	331.097	0.000	
1500398767733448	18/07/2017	17:26:07.733	20170718172607733_00-00221.raw	18/07/2017	17:26:04.799	3D	2.8358224056	W	55.8906157750	N	230.074	10	0.000	1.978	330.239	0.000	
1500398768732920	18/07/2017	17:26:08.732	20170718172608732_00-00222.raw	18/07/2017	17:26:05.799	3D	2.8358387478	W	55.8906313267	N	230.061	10	0.000	1.950	332.776	0.000	
1500398769733257	18/07/2017	17:26:09.733	20170718172609733_00-00223.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	229.945	10	0.000	2.138	333.586	0.000	
1500398770732933	18/07/2017	17:26:10.732	20170718172610732_00-00224.raw	18/07/2017	17:26:07.799	3D	2.8358686049	W	55.8906651359	N	229.999	10	0.000	2.008	331.685	0.000	
1500398771732942	18/07/2017	17:26:11.732	20170718172611732_00-00225.raw	18/07/2017	17:26:08.799	3D	2.8358824089	W	55.8906811467	N	230.011	10	0.000	1.899	332.741	0.000	
1500398772732951	18/07/2017	17:26:12.732	20170718172612732_00-00226.raw	18/07/2017	17:26:09.799	3D	2.8358963647	W	55.8906971300	N	230.038	10	0.000	2.007	333.242	0.000	
1500398773732968	18/07/2017	17:26:13.732	20170718172613732_00-00227.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.062	10	0.000	1.986	331.018	0.000	
1500398774732970	18/07/2017	17:26:14.732	20170718172614732_00-00228.raw	18/07/2017	17:26:11.799	3D	2.8359260637	W	55.8907296553	N	230.121	10	0.000	2.058	330.771	0.000	
1500398775732979	18/07/2017	17:26:15.732	20170718172615732_00-00229.raw	18/07/2017	17:26:12.799	3D	2.8359403387	W	55.8907458326	N	230.182	10	0.000	1.978	333.170	0.000	
1500398776732988	18/07/2017	17:26:16.732	20170718172616732_00-00230.raw	18/07/2017	17:26:13.799	3D	2.8359553630	W	55.8907631861	N	230.189	10	0.000	2.253	333.830	0.000	
1500398777733001	18/07/2017	17:26:17.733	20170718172617733_00-00231.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.114	10	0.000	2.074	334.924	0.000	
1500398778733004	18/07/2017	17:26:18.733	20170718172618733_00-00232.raw	18/07/2017	17:26:15.799	3D	2.8359834565	W	55.8907966593	N	230.081	10	0.000	1.856	332.114	0.000	
1500398779733016	18/07/2017	17:26:19.733	20170718172619733_00-00233.raw	18/07/2017	17:26:16.799	3D	2.8359984586	W	55.8908117469	N	230.126	10	0.000	1.982	330.685	0.000	
1500398780733025	18/07/2017	17:26:20.733	20170718172620733_00-00234.raw	18/07/2017	17:26:17.799	3D	2.8360143852	W	55.8908282059	N	230.117	10	0.000	2.117	332.187	0.000	
1500398781733033	18/07/2017	17:26:21.733	20170718172621733_00-00235.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.180	10	0.000	2.011	333.595	0.000	
1500398782733044	18/07/2017	17:26:22.733	20170718172622733_00-00236.raw	18/07/2017	17:26:19.799	3D	2.8360433338	W	55.8908616988	N	230.248	10	0.000	2.111	335.079	0.000	
1500398783733053	18/07/2017	17:26:23.733	20170718172623733_00-00237.raw	18/07/2017	17:26:20.799	3D	2.8360579994	W	55.8908783358	N	230.226	10	0.000	2.019	332.690	0.000	
1500398784733062	18/07/2017	17:26:24.733	20170718172624733_00-00238.raw	18/07/2017	17:26:21.799	3D	2.8360735357	W	55.8908937307	N	230.200	10	0.000	1.916	328.227	0.000	
1500398785733070	18/07/2017	17:26:25.733	20170718172625733_00-00239.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.176	10	0.000	1.958	328.918	0.000	
1500398786733081	18/07/2017	17:26:26.733	20170718172626733_00-00240.raw	18/07/2017	17:26:23.799	3D	2.8361053037	W	55.8909236879	N	230.248	10	0.000	1.899	328.342	0.000	
1500398787733090	18/07/2017	17:26:27.733	20170718172627733_00-00241.raw	18/07/2017	17:26:24.799	3D	2.8361202094	W	55.8909396251	N	230.290	10	0.000	2.043	330.923	0.000	
1500398788733099	18/07/2017	17:26:28.733	20170718172628733_00-00242.raw	18/07/2017	17:26:25.799	3D	2.8361345400	W	55.8909565238	N	230.344	10	0.000	2.145	334.327	0.000	
1500398789733110	18/07/2017	17:26:29.733	20170718172629733_00-00243.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.374	10	0.000	2.190	333.391	0.000	
1500398790733118	18/07/2017	17:26:30.733	20170718172630733_00-00244.raw	18/07/2017	17:26:27.799	3D	2.8361642854	W	55.8909912859	N	230.331	10	0.000	2.029	333.799	0.000	
1500398791733129	18/07/2017	17:26:31.733	20170718172631733_00-00245.raw	18/07/2017	17:26:28.799	3D	2.8361785844	W	55.8910070313	N	230.267	10	0.000	1.873	331.667	0.000	
1500398792733135	18/07/2017	17:26:32.733	20170718172632733_00-00246.raw	18/07/2017	17:26:29.799	3D	2.8361923649	W	55.8910228193	N	230.296	10	0.000	2.047	334.954	0.000	
1500398793733145	18/07/2017	17:26:33.733	20170718172633733_00-00247.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.356	10	0.000	2.034	332.330	0.000	
1500398794733156	18/07/2017	17:26:34.733	20170718172634733_00-00248.raw	18/07/2017	17:26:31.799	3D	2.8362222478	W	55.8910557147	N	230.388	10	0.000	2.047	330.021	0.000	
1500398795733164	18/07/2017	17:26:35.733	20170718172635733_00-00249.raw	18/07/2017	17:26:32.799	3D	2.8362376404	W	55.8910714130	N	230.376	10	0.000	1.997	330.529	0.000	
1500398796733171	18/07/2017	17:26:36.733	20170718172636733_00-00250.raw	18/07/2017	17:26:33.799	3D	2.8362523946	W	55.8910870756	N	230.354	10	0.000	1.935	332.547	0.000	
1500398797733190	18/07/2017	17:26:37.733	20170718172637733_00-00251.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.349	10	0.000	1.977	334.385	0.000	
1500398798733190	18/07/2017	17:26:38.733	20170718172638733_00-00252.raw	18/07/2017	17:26:35.799	3D	2.8362795324	W	55.8911189307	N	230.331	10	0.000	1.991	334.232	0.000	
1500398799733200	18/07/2017	17:26:39.733	20170718172639733_00-00253.raw	18/07/2017	17:26:36.799	3D	2.8362943182	W	55.8911352933	N	230.353	10	0.000	2.036	330.794	0.000	
1500398800733211	18/07/2017	17:26:40.733	20170718172640733_00-00254.raw	18/07/2017	17:26:37.799	3D	2.8363100381	W	55.8911514110	N	230.394	10	0.000	2.046	330.947	0.000	
1500398801733217	18/07/2017	17:26:41.733	20170718172641733_00-00255.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.379	10	0.000	2.002	330.608	0.000	
1500398802733229	18/07/2017	17:26:42.733	20170718172642733_00-00256.raw	18/07/2017	17:26:39.799	3D	2.8363408472	W	55.8911829296	N	230.336	10	0.000	1.948	329.777	0.000	
1500398803733237	18/07/2017	17:26:43.733	20170718172643733_00-00257.raw	18/07/2017	17:26:40.799	3D	2.8363560408	W	55.8911987639	N	230.434	10	0.000	2.039	331.501	0.000	
1500398804733241	18/07/2017	17:26:44.733	20170718172644733_00-00258.raw	18/07/2017	17:26:41.799	3D	2.8363711776	W	55.8912154162	N	230.435	10	0.000	2.065	333.627	0.000	
1500398805733256	18/07/2017	17:26:45.733	20170718172645733_00-00259.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.508	10	0.000	2.080	336.230	0.000	
1500398806733271	18/07/2017	17:26:46.733	20170718172646733_00-00260.raw	18/07/2017	17:26:43.799	3D	2.8363989130	W	55.8912496333	N	230.535	10	0.000	2.096	336.975	0.000	
1500398807733277	18/07/2017	17:26:47.733	20170718172647733_00-00261.raw	18/07/2017	17:26:44.799	3D	2.8364142016	W	55.8912663588	N	230.566	10	0.000	2.046	330.919	0.000	
1500398808733283	18/07/2017	17:26:48.733	20170718172648733_00-00262.raw	18/07/2017	17:26:45.799	3D	2.8364294664	W	55.8912827103	N	230.589	10	0.000	2.007	331.936	0.000	
1500398809733293	18/07/2017	17:26:49.733	20170718172649733_00-00263.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.614	10	0.000	1.907	333.806	0.000	
1500398810733302	18/07/2017	17:26:50.733	20170718172650733_00-00264.raw	18/07/2017	17:26:47.799	3D	2.8364576506	W	55.8913144755	N	230.718	10	0.000	2.077	330.779	0.000	
1500398811733311	18/07/2017	17:26:51.733	20170718172651733_00-00265.raw	18/07/2017	17:26:48.799	3D	2.8364733217	W	55.8913320396	N	230.746	10	0.000	2.162	333.661	0.000	
1500398812733320	18/07/2017	17:26:52.733	20170718172652733_00-00266.raw	18/07/2017	17:26:49.799	3D	2.8364879639	W	55.8913488062	N	230.798	10	0.000	2.061	334.232	0.000	
1500398813733329	18/07/2017	17:26:53.733	20170718172653733_00-00267.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.839	10	0.000	2.045	333.701	0.000	
1500398814733339	18/07/2017	17:26:54.733	20170718172654733_00-00268.raw	18/07/2017	17:26:51.799	3D	2.8365168816	W	55.8913815990	N	230.886	10	0.000	2.026	330.639	0.000	
1500398815733347	18/07/2017	17:26:55.733	20170718172655733_00-00269.raw	18/07/2017	17:26:52.799	3D	2.8365321386	W	55.8913977252	N	230.890	10	0.000	2.045	331.520	0.000	
1500398816733357	18/07/2017	17:26:56.733	20170718172656733_00-00270.raw	18/07/2017	17:26:53.799	3D	2.8365469735	W	55.8914128932	N	230.966	10	0.000	1.921	329.040	0.000	
1500398817733366	18/07/2017	17:26:57.733	20170718172657733_00-00271.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	231.065	10	0.000	2.009	330.075	0.000	
1500398818733375	18/07/2017	17:26:58.733	20170718172658733_00-00272.raw	18/07/2017	17:26:55.799	3D	2.8365775365	W	55.8914445050	N	231.118	10	0.000	2.075	333.171	0.000	
1500398819733393	18/07/2017	17:26:59.733	20170718172659733_00-00273.raw	18/07/2017	17:26:56.799	3D	2.8365926181	W	55.8914600834	N	231.067	10	0.000	1.876	329.969	0.000	
1500398820733394	18/07/2017	17:27:00.733	20170718172700733_00-00274.raw	18/07/2017	17:26:57.799	3D	2.8366089213	W	55.8914750117	N	231.040	10	0.000	2.035	329.481	0.000	
1500398821733404	18/07/2017	17:27:01.733	20170718172701733_00-00275.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	230.992	10	0.000	2.101	331.655	0.000	
1500398822733412	18/07/2017	17:27:02.733	20170718172702733_00-00276.raw	18/07/2017	17:26:59.799	3D	2.8366399855	W	55.8915082236	N	231.047	10	0.000	2.038	333.639	0.000	
1500398823733423	18/07/2017	17:27:03.733	20170718172703733_00-00277.raw	18/07/2017	17:27:00.799	3D	2.8366546279	W	55.8915247384	N	231.058	10	0.000	2.050	332.845	0.000	
1500398824733431	18/07/2017	17:27:04.733	20170718172704733_00-00278.raw	18/07/2017	17:27:01.799	3D	2.8366685842	W	55.8915407719	N	231.093	10	0.000	1.955	332.850	0.000	
1500398825733441	18/07/2017	17:27:05.733	20170718172705733_00-00279.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	231.055	10	0.000	1.869	330.570	0.000	
1500398826733448	18/07/2017	17:27:06.733	20170718172706733_00-00280.raw	18/07/2017	17:27:03.799	3D	2.8366950935	W	55.8915706728	N	231.085	10	0.000	1.900	339.208	0.000	
1500398827733459	18/07/2017	17:27:07.733	20170718172707733_00-00281.raw	18/07/2017	17:27:04.799	3D	2.8367086660	W	55.8915879612	N	231.109	10	0.000	2.166	333.366	0.000	
1500398828733469	18/07/2017	17:27:08.733	20170718172708733_00-00282.raw	18/07/2017	17:27:05.799	3D	2.8367250168	W	55.8916045942	N	231.256	10	0.000	2.068	331.245	0.000	
1500398829733476	18/07/2017	17:27:09.733	20170718172709733_00-00283.raw	18/07/2017	17:22:22.200	3D	2.8347393333	W	55.8905953333	N	231.225	10	0.000	1.995	330.475	0.000	
1500398830733486	18/07/2017	17:27:10.733	20170718172710733_00-00284.raw	18/07/2017	17:27:07.799	3D	2.8367556670	W	55.8916363682	N	231.239	10	0.000	1.977	333.762	0.000	
1500398831733497	18/07/2017	17:27:11.733	20170718172711733_00-00285.raw	18/07/2017	17:27:08.799	3D	2.8367697594	W	55.8916522256	N	231.300	10	0.000	2.002	333.198	0.000	
1500398832733509	18/07/2017	17:27:12.733	20170718172712733_00-00286.raw	18/07/2017	17:27:09.799	3D	2.8367842343	W	55.8916688712	N	231.349	10	0.000	2.124	334.672	0.000	
